datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/20/2017 5:00:00 AM,1/20/2017 12:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,EKPC,1253
1/20/2017 5:00:00 AM,1/20/2017 12:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,PJME,27680
1/20/2017 5:00:00 AM,1/20/2017 12:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,PJMW,5476
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,AEP,13356
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,DUQ,1339
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,DOM,9795
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,COMED,9768
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,DAYTON,1746
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,FE,6997
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,DEOK,2536
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,EKPC,1215
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,PJME,27048
1/20/2017 6:00:00 AM,1/20/2017 1:00:00 AM,1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,PJMW,5325
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,AEP,13216
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,DUQ,1323
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,DOM,9797
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,COMED,9509
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,DAYTON,1724
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,FE,6927
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,DEOK,2480
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,EKPC,1183
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,PJME,26793
1/20/2017 7:00:00 AM,1/20/2017 2:00:00 AM,1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,PJMW,5265
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,AEP,13218
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,DUQ,1332
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,DOM,9809
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,COMED,9378
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,DAYTON,1724
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,FE,6908
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,DEOK,2453
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,EKPC,1160
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,PJME,26888
1/20/2017 8:00:00 AM,1/20/2017 3:00:00 AM,1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,PJMW,5260
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,AEP,13448
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,DUQ,1344
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,DOM,10123
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,COMED,9351
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,DAYTON,1743
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,FE,7026
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,DEOK,2505
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,EKPC,1212
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,PJME,27706
1/20/2017 9:00:00 AM,1/20/2017 4:00:00 AM,1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,PJMW,5365
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,AEP,14170
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,DUQ,1415
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,DOM,10868
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,COMED,9593
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,DAYTON,1859
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,FE,7432
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,DEOK,2622
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,EKPC,1249
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,PJME,29702
1/20/2017 10:00:00 AM,1/20/2017 5:00:00 AM,1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,PJMW,5616
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,AEP,15317
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,DUQ,1544
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,DOM,11892
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,COMED,10230
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,DAYTON,2045
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,FE,8067
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,DEOK,2909
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,EKPC,1323
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,PJME,32960
1/20/2017 11:00:00 AM,1/20/2017 6:00:00 AM,1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,PJMW,6114
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,AEP,15985
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,DUQ,1639
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,DOM,12371
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,COMED,11236
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,DAYTON,2155
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,FE,8615
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,DEOK,3115
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,EKPC,1419
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,PJME,34664
1/20/2017 12:00:00 PM,1/20/2017 7:00:00 AM,1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,PJMW,6379
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,AEP,15726
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,DUQ,1659
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,DOM,12260
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,COMED,11862
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,DAYTON,2134
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,FE,8572
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,DEOK,3082
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,EKPC,1420
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,PJME,34604
1/20/2017 1:00:00 PM,1/20/2017 8:00:00 AM,1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,PJMW,6418
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,AEP,15614
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,DUQ,1687
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,DOM,12136
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,COMED,11950
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,DAYTON,2134
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,FE,8626
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,DEOK,3110
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,EKPC,1395
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,PJME,34497
1/20/2017 2:00:00 PM,1/20/2017 9:00:00 AM,1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,PJMW,6319
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,AEP,15526
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,DUQ,1683
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,DOM,11988
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,COMED,12040
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,DAYTON,2133
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,FE,8622
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,DEOK,3111
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,EKPC,1357
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,PJME,34483
1/20/2017 3:00:00 PM,1/20/2017 10:00:00 AM,1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,PJMW,6262
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,AEP,15297
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,DUQ,1663
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,DOM,11861
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,COMED,12035
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,DAYTON,2092
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,FE,8508
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,DEOK,3074
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,EKPC,1272
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,PJME,34041
1/20/2017 4:00:00 PM,1/20/2017 11:00:00 AM,1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,PJMW,6164
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,AEP,14970
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,DUQ,1645
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,DOM,11599
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,COMED,11980
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,DAYTON,2078
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,FE,8342
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,DEOK,3059
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,EKPC,1251
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,PJME,33686
1/20/2017 5:00:00 PM,1/20/2017 12:00:00 PM,1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,PJMW,6049
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,AEP,14838
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,DUQ,1627
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,DOM,11558
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,COMED,11909
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,DAYTON,2066
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,FE,8361
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,DEOK,3072
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,EKPC,1263
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,PJME,33753
1/20/2017 6:00:00 PM,1/20/2017 1:00:00 PM,1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,PJMW,6038
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,AEP,14622
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,DUQ,1606
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,DOM,11328
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,COMED,11831
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,DAYTON,2025
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,FE,8248
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,DEOK,2961
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,EKPC,1263
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,PJME,33465
1/20/2017 7:00:00 PM,1/20/2017 2:00:00 PM,1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,PJMW,5837
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,AEP,14220
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,DUQ,1575
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,DOM,11255
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,COMED,11765
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,DAYTON,1962
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,FE,8009
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,DEOK,2927
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,EKPC,1199
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,PJME,33298
1/20/2017 8:00:00 PM,1/20/2017 3:00:00 PM,1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,PJMW,5804
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,AEP,14133
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,DUQ,1568
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,DOM,11377
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,COMED,11739
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,DAYTON,1937
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,FE,7879
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,DEOK,2901
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,EKPC,1216
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,PJME,33731
1/20/2017 9:00:00 PM,1/20/2017 4:00:00 PM,1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,PJMW,5758
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,AEP,14555
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,DUQ,1617
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,DOM,11966
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,COMED,12033
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,DAYTON,1969
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,FE,8045
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,DEOK,2965
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,EKPC,1279
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,PJME,35040
1/20/2017 10:00:00 PM,1/20/2017 5:00:00 PM,1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,PJMW,6023
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,AEP,14786
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,DUQ,1614
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,DOM,11874
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,COMED,12342
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,DAYTON,2024
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,FE,8147
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,DEOK,3058
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,EKPC,1370
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,PJME,34708
1/20/2017 11:00:00 PM,1/20/2017 6:00:00 PM,1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,PJMW,6058
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,AEP,14601
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,DUQ,1575
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,DOM,11641
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,COMED,12133
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,DAYTON,1984
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,FE,7999
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,DEOK,2982
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,EKPC,1387
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,PJME,33775
1/21/2017 12:00:00 AM,1/20/2017 7:00:00 PM,1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,PJMW,6012
1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,1/21/2017 2:00:00 AM,1/20/2017 9:00:00 PM,AEP,14346
1/21/2017 1:00:00 AM,1/20/2017 8:00:00 PM,1/21/2017 2:00:00 AM,1/20/2017 9:00:00 PM,DUQ,1535
